1701193756167242496,2.56464,-0.16636,8.72981,0.85799,0.00969,0.51351,0.00836,
1701193756300461824,2.65760,-0.20119,8.77433,0.87266,-0.00997,0.48689,0.03610,
1701193756433676544,2.73981,-0.21814,8.83548,0.89333,-0.00914,0.44855,0.02599,
1701193756566887168,2.81133,-0.21777,8.88646,0.90610,-0.01966,0.42071,0.03993,
1701193756700094720,2.88133,-0.20925,8.94402,0.92454,-0.01029,0.37981,0.02953,
1701193756833296896,2.95051,-0.20643,9.00276,0.93929,-0.00575,0.34154,0.03237,
1701193756966511616,3.02531,-0.20952,9.05312,0.95411,-0.01550,0.29561,0.04523,
1701193757099738624,3.03362,-0.20293,9.14686,0.96255,-0.00852,0.26851,0.03632,
1701193757232961024,3.08462,-0.20840,9.25610,0.97053,-0.02011,0.23573,0.04582,
1701193757366179584,3.09491,-0.20661,9.31366,0.98041,-0.01182,0.19331,0.03588,
1701193757499393792,3.11110,-0.18644,9.40716,0.98656,-0.02095,0.15764,0.03744,
1701193757632604160,3.11682,-0.18532,9.49640,0.99395,-0.00649,0.10715,0.02306,
1701193757765810176,3.12125,-0.16259,9.59396,0.99731,-0.00996,0.06739,0.02707,
1701193757899012608,3.10886,-0.14634,9.69877,0.99977,-0.00137,0.01564,0.01457,
1701193758032239872,3.09900,-0.14993,9.78618,0.99947,0.00293,-0.02576,0.01985,
1701193758165463552,3.09077,-0.15362,9.90354,0.99679,-0.00338,-0.07671,0.02267,
1701193758298682624,3.05881,-0.13575,10.01677,0.99238,-0.00008,-0.12155,0.02023,
1701193758431897600,3.01866,-0.11608,10.13330,0.98582,-0.00574,-0.16667,0.01871,
1701193758565108480,2.97555,-0.10663,10.23923,0.97594,0.00339,-0.21751,0.01453,
1701193758698315264,2.95588,-0.10387,10.30841,0.96448,-0.00557,-0.26312,0.02266,
1701193758831517952,2.90487,-0.10426,10.40520,0.94903,0.00907,-0.31485,0.01152,
1701193758964728832,2.85997,-0.10637,10.45313,0.93466,0.00116,-0.35495,0.02053,
1701193759097947392,2.81462,-0.08878,10.49845,0.91373,0.00884,-0.40592,0.01575,
1701193759231161600,2.72541,-0.11907,10.55069,0.89580,0.00831,-0.44409,0.01586,
1701193759364372736,2.60983,-0.12713,10.58061,0.87302,-0.00026,-0.48738,0.01747,
1701193759497578496,2.53312,-0.12769,10.60069,0.85120,0.00411,-0.52471,0.01118,
1701193759630779648,2.44418,-0.13851,10.62062,0.82586,-0.00525,-0.56375,0.01064,
1701193759763976704,2.34843,-0.14784,10.63883,0.79591,0.00443,-0.60538,0.00466,
1701193759897169664,2.28984,-0.18045,10.68831,0.76068,-0.01346,-0.64898,-0.00066,
1701193760030392576,2.17727,-0.15889,10.68363,0.71852,0.00486,-0.69549,0.00107,
1701193760163611392,2.08126,-0.18190,10.63038,0.68834,-0.00928,-0.72533,0.00168,
1701193760296825600,1.99496,-0.16055,10.63768,0.62561,-0.00496,-0.78005,0.01062,
1701193760430035712,1.92195,-0.20464,10.62636,0.57025,-0.01865,-0.82116,0.01231,
1701193760563241728,1.91969,-0.36617,10.51696,0.54033,-0.04659,-0.83992,-0.02009,
1701193760696443392,2.00553,-0.41769,10.29206,0.50541,-0.03427,-0.86216,-0.00824,
1701193760829640704,0.97330,0.31010,10.80585,-0.30746,0.01347,0.94920,-0.06570,
1701193760962846720,-0.56217,0.76645,11.07023,-0.04195,-0.04626,0.98990,-0.12729,
1701193761096061184,-1.81064,0.75814,11.12213,0.15707,-0.06397,0.98017,-0.10247,
1701193761229271296,-2.40167,0.66562,10.96889,0.30623,-0.09173,0.94128,-0.10862,
1701193761362477312,-1.98111,0.78555,10.72040,0.31748,-0.10256,0.93470,-0.12255,
1701193761495678464,-1.39412,0.65817,10.84024,0.26403,-0.09146,0.95497,-0.09976,
1701193761762067456,-1.08190,0.48750,10.82303,0.24243,-0.08254,0.96312,-0.08256,
1701193761895255552,-0.93365,0.49133,10.81357,0.22073,-0.09772,0.96739,-0.07671,
1701193762163103488,-0.75596,0.45847,10.78224,0.20829,-0.08985,0.97151,-0.06863,
1701193762431077120,-0.68838,0.43882,10.69579,0.20600,-0.08403,0.97271,-0.06589,
1701193763233715200,-0.67019,0.42160,10.63974,0.23857,-0.08244,0.96533,-0.06656,
1701193763367068416,-0.65235,0.41973,10.65727,0.28400,-0.08468,0.95255,-0.06944,
1701193763500421632,-0.63861,0.43074,10.66853,0.33847,-0.09054,0.93463,-0.06083,
1701193763633775360,-0.55029,0.46164,10.75442,0.39989,-0.08975,0.91009,-0.06132,
1701193763767128832,-0.52123,0.51023,10.81396,0.46078,-0.09298,0.88079,-0.05696,
1701193763900482816,-0.50966,0.52100,10.82802,0.54300,-0.09829,0.83221,-0.05409,
1701193764033829376,-0.50496,0.49384,10.82710,0.56467,-0.09960,0.81806,-0.04484,
1701193764167175680,-0.41504,0.56688,10.90688,0.54221,-0.09428,0.83342,-0.05031,
1701193764300521984,-0.38596,0.55805,10.92811,0.53197,-0.09386,0.83991,-0.05235,
1701193764433868288,-0.38230,0.55112,10.91955,0.50617,-0.09563,0.85548,-0.05289,
1701193764567214848,-0.41498,0.53796,10.86686,0.46416,-0.09148,0.87901,-0.05937,
1701193764700562176,-0.47049,0.51661,10.79015,0.40699,-0.09089,0.90632,-0.06841,
1701193764833908736,-0.56360,0.50182,10.70359,0.35287,-0.07585,0.93019,-0.06686,
1701193764967255808,-0.60275,0.51736,10.71074,0.24296,-0.06593,0.96475,-0.07668,
1701193765100604416,-0.82293,0.43731,10.59490,0.19029,-0.08264,0.97461,-0.08424,
1701193765233952512,-0.72311,0.51557,10.66209,0.11152,-0.04314,0.98847,-0.09292,
1701193765367300864,-0.74056,0.52622,10.65131,0.10621,-0.04061,0.98939,-0.09043,
1701193766300728832,-0.75285,0.52708,10.62877,0.10091,-0.03866,0.98937,-0.09732,
1701193766834105088,-0.74006,0.52329,10.56653,0.08981,-0.03549,0.99138,-0.08849,
1701193766967450624,-0.72747,0.51677,10.55474,0.07399,-0.03329,0.99264,-0.08995,
1701193767100797696,-0.72257,0.52095,10.53153,0.04661,-0.03424,0.99495,-0.08200,
1701193767234144768,-0.76825,0.50276,10.49915,0.01230,-0.03247,0.99554,-0.08777,
1701193767367493120,-0.83618,0.50753,10.45533,-0.03301,-0.03171,0.99483,-0.09067,
1701193767500840448,-0.84778,0.46562,10.44432,-0.05643,-0.02862,0.99426,-0.08627,
1701193767767535104,-0.86168,0.47302,10.37273,-0.06663,-0.03194,0.99267,-0.09559,
1701193768167570944,-0.88326,0.44052,10.21732,-0.06571,-0.03045,0.99279,-0.09555,
1701193768300914944,-0.89616,0.43430,10.14636,-0.06485,-0.02861,0.99332,-0.09109,
1701193768567603200,-0.91482,0.40258,10.00088,-0.06972,-0.02978,0.99284,-0.09231,
1701193768834290688,-0.91820,0.35749,9.85782,-0.07565,-0.02976,0.99214,-0.09516,
1701193768967633152,-0.92433,0.33597,9.77943,-0.07619,-0.03182,0.99218,-0.09362,
1701193769100974592,-0.93918,0.31046,9.69915,-0.08262,-0.03139,0.99177,-0.09268,
1701193769234315776,-0.94123,0.29250,9.61285,-0.08392,-0.03027,0.99197,-0.08969,
1701193769367657216,-0.95797,0.26926,9.53528,-0.08867,-0.03161,0.99155,-0.08920,
1701193769500998400,-0.97279,0.24768,9.45777,-0.08823,-0.02698,0.99197,-0.08656,
1701193769634339584,-0.98345,0.22083,9.38641,-0.09053,-0.03001,0.99172,-0.08594,
1701193769767680768,-0.99676,0.21525,9.30259,-0.09258,-0.02835,0.99171,-0.08451,
1701193769901021952,-1.01269,0.19651,9.22163,-0.09227,-0.03165,0.99138,-0.08747,
1701193770034358528,-1.01362,0.17431,9.14934,-0.10071,-0.02549,0.99102,-0.08419,
1701193770167693312,-1.03480,0.15924,9.06763,-0.09853,-0.02688,0.99100,-0.08659,
1701193770301028096,-1.05349,0.14655,8.98400,-0.10355,-0.02563,0.98987,-0.09370,
1701193770434362624,-1.07312,0.14501,8.90599,-0.10551,-0.01906,0.99026,-0.08877,
1701193770567696640,-1.07261,0.11844,8.85238,-0.11033,-0.02180,0.99011,-0.08388,
1701193770701030400,-1.09538,0.11661,8.80765,-0.10612,-0.01635,0.99078,-0.08260,
1701193770834363904,-1.11189,0.12041,8.77389,-0.10411,-0.02545,0.98945,-0.09744,
1701193770967701248,-1.11905,0.10927,8.76033,-0.09852,-0.02244,0.99084,-0.08956,
1701193771101041920,-1.11217,0.10944,8.74487,-0.08603,-0.02883,0.99115,-0.09692,
1701193771234382592,-1.09028,0.11140,8.74217,-0.05367,-0.03580,0.99363,-0.09236,
1701193771367723264,-0.93749,0.26331,8.93818,-0.03527,0.00763,0.99563,-0.08613,
1701193771501063936,-0.80396,0.27536,8.98809,0.00467,0.03439,0.99622,-0.07965,
1701193771634403584,-0.72310,0.40174,9.04424,0.05800,0.02587,0.99340,-0.09549,
1701193771767743744,-0.69685,0.27059,8.89120,0.13395,0.01504,0.98615,-0.09661,
1701193771901083904,-0.65920,0.21384,8.78934,0.18656,0.00336,0.97797,-0.09354,
1701193772034426880,-0.63284,0.23127,8.79503,0.23679,-0.00770,0.96633,-0.10041,
1701193772167769856,-0.56896,0.21613,8.66166,0.24673,-0.00847,0.96469,-0.09182,
1701193772301113088,-0.53200,0.18832,8.61595,0.25892,-0.01572,0.96060,-0.09980,
1701193772434456064,-0.48202,0.15693,8.53709,0.26343,-0.01923,0.96032,-0.08951,
1701193772567799040,-0.42422,0.15413,8.47245,0.28351,-0.02263,0.95411,-0.09376,
1701193772701143040,-0.34197,0.14446,8.38679,0.30450,-0.02674,0.94714,-0.09743,
1701193772834486016,-0.28738,0.14201,8.31262,0.33629,-0.03370,0.93632,-0.09523,
1701193772967830528,-0.23055,0.14017,8.25245,0.36500,-0.04335,0.92400,-0.10542,
1701193773101175552,-0.15724,0.13686,8.17614,0.38463,-0.04648,0.91744,-0.09056,
1701193773234520832,-0.07024,0.11449,8.09386,0.39779,-0.05376,0.91035,-0.10062,
1701193773501211904,0.11519,0.07879,7.93882,0.39847,-0.06331,0.90917,-0.10307,
1701193773901249024,0.36815,0.02673,7.71667,0.39590,-0.06130,0.90969,-0.10939,
1701193774167940608,0.53489,-0.00618,7.55914,0.39316,-0.05965,0.91137,-0.10617,
1701193774567979008,0.79056,-0.05630,7.30954,0.38758,-0.05370,0.91431,-0.10462,
1701193774968016128,1.01427,-0.11320,7.05668,0.38752,-0.04532,0.91417,-0.10985,
1701193775234701568,1.13896,-0.16088,6.84698,0.38693,-0.03508,0.91713,-0.08902,
1701193775368045312,1.19178,-0.19139,6.74383,0.39215,-0.03262,0.91322,-0.10576,
1701193775501388032,1.25291,-0.19669,6.60357,0.38037,-0.03215,0.92128,-0.07442,
1701193775634730752,1.30443,-0.23672,6.49341,0.38464,-0.02839,0.91694,-0.10230,
1701193775768073216,1.35387,-0.25325,6.38273,0.37074,-0.02672,0.92484,-0.08068,
1701193775901415680,1.42219,-0.28118,6.28663,0.37189,-0.03494,0.92220,-0.10012,
1701193776034763008,1.49273,-0.30053,6.19436,0.36575,-0.03306,0.92575,-0.09009,
1701193776301458944,1.63397,-0.35179,6.02365,0.36322,-0.03577,0.92447,-0.11017,
1701193776434806528,1.70683,-0.36885,5.94791,0.36062,-0.04196,0.92600,-0.10352,
1701193776968195072,2.03194,-0.42392,5.65103,0.34675,-0.06059,0.92846,-0.11854,
1701193777101535488,2.13267,-0.43345,5.58606,0.34649,-0.07361,0.92815,-0.11431,
1701193777234876160,2.22635,-0.44941,5.52656,0.34174,-0.06267,0.92949,-0.12383,
1701193777501556480,2.44642,-0.46152,5.40925,0.33486,-0.09709,0.93030,-0.11396,
1701193777634896384,2.52117,-0.48396,5.36305,0.33413,-0.09173,0.92758,-0.13980,
1701193777768236032,2.60718,-0.48182,5.29738,0.34310,-0.11167,0.92638,-0.10786,
1701193777901575424,2.69210,-0.50807,5.21897,0.34326,-0.08195,0.92785,-0.12060,
1701193778034918144,2.77500,-0.53544,5.13595,0.34630,-0.08420,0.92764,-0.11169,
1701193778301600768,2.90388,-0.59001,4.94167,0.34926,-0.06237,0.92753,-0.11751,
1701193778434941696,2.95147,-0.60688,4.83638,0.34507,-0.04890,0.93071,-0.11097,
1701193778568282624,2.99202,-0.62854,4.71318,0.34531,-0.04190,0.93184,-0.10332,
1701193778701623552,3.01372,-0.66436,4.60334,0.34561,-0.01860,0.93028,-0.12161,
1701193778834964224,3.04317,-0.66468,4.47710,0.33363,-0.01506,0.93976,-0.07286,
1701193778968307200,3.08999,-0.69337,4.38303,0.33456,-0.01917,0.93593,-0.10832,
1701193779101652736,3.14586,-0.71077,4.28397,0.32502,-0.02380,0.94124,-0.08871,
1701193779234997760,3.21538,-0.73941,4.19425,0.32548,-0.03244,0.93845,-0.11099,
1701193779368343040,3.28481,-0.75543,4.10093,0.32053,-0.03821,0.94073,-0.10404,
1701193779501688576,3.36922,-0.78268,4.00614,0.32170,-0.04507,0.93853,-0.11680,
1701193779635033856,3.45927,-0.81074,3.90253,0.31995,-0.04354,0.93953,-0.11415,
1701193780035066368,3.72965,-0.89344,3.55947,0.31558,-0.05017,0.94048,-0.11572,
1701193780168407552,3.82618,-0.92378,3.44243,0.31575,-0.06032,0.93969,-0.11687,
1701193780301748480,3.91896,-0.94763,3.33438,0.31191,-0.05447,0.94145,-0.11581,
1701193780435089664,4.00765,-0.97123,3.22561,0.31180,-0.06198,0.94108,-0.11536,
1701193780568430336,4.10030,-0.99736,3.10878,0.31046,-0.05198,0.94178,-0.11817,
1701193780701772288,4.19217,-1.02389,2.98607,0.30836,-0.06039,0.94110,-0.12486,
1701193780968457728,4.36697,-1.07672,2.76431,0.30557,-0.05406,0.94237,-0.12509,
1701193781368503296,4.63472,-1.15544,2.43363,0.30360,-0.05303,0.94328,-0.12347,
1701193781501852160,4.72422,-1.18179,2.31463,0.30111,-0.04219,0.94538,-0.11750,
1701193781901899776,4.96429,-1.27796,1.98239,0.29611,-0.05157,0.94560,-0.12454,
1701193782168594176,5.10646,-1.32776,1.78828,0.29205,-0.04826,0.94683,-0.12603,
1701193782435288832,5.26797,-1.38538,1.56117,0.28912,-0.04806,0.94836,-0.12129,
1701193782835331328,5.50679,-1.47532,1.22070,0.28674,-0.05523,0.94838,-0.12368,
1701193782968677888,5.59760,-1.50293,1.09274,0.27973,-0.05469,0.95054,-0.12340,
1701193783102023168,5.69751,-1.51725,0.96636,0.27663,-0.07180,0.94903,-0.13288,
1701193783235368448,5.80385,-1.58027,0.84791,0.27606,-0.07009,0.94996,-0.12829,
1701193783368714752,5.86934,-1.58888,0.73429,0.27478,-0.07573,0.94802,-0.14145,
1701193783502060288,5.96053,-1.59134,0.61386,0.27238,-0.08139,0.94892,-0.13691,
1701193783635406080,6.06035,-1.61434,0.50293,0.26845,-0.06071,0.95118,-0.13968,
1701193783768751616,6.14318,-1.62248,0.38335,0.26915,-0.06713,0.95163,-0.13207,
1701193783902097408,6.21953,-1.62115,0.26648,0.26921,-0.05026,0.95265,-0.13215,
1701193784168794624,6.36393,-1.64830,0.01571,0.27511,-0.04029,0.95282,-0.12177,
1701193784302143488,6.45440,-1.66954,-0.12771,0.29793,-0.04659,0.94504,-0.12636,
1701193784435492608,6.55623,-1.69847,-0.25031,0.32513,-0.03706,0.93672,-0.12439,
1701193784568841472,6.66542,-1.72341,-0.36105,0.35562,-0.04636,0.92552,-0.12165,
1701193784702190848,6.76568,-1.75158,-0.45920,0.38680,-0.03387,0.91236,-0.12975,
1701193784835540224,6.88988,-1.77317,-0.57013,0.39676,-0.03542,0.91043,-0.11160,
1701193784968887552,7.00487,-1.79266,-0.67093,0.39834,-0.04595,0.90827,-0.11937,
1701193785102232576,7.12386,-1.81388,-0.77973,0.39340,-0.04211,0.91057,-0.11965,
1701193785235577344,7.24104,-1.83788,-0.88199,0.39285,-0.05597,0.90977,-0.12189,
1701193785368922112,7.35895,-1.86818,-0.98663,0.39020,-0.04898,0.91114,-0.12316,
1701193785502267136,7.46317,-1.90401,-1.09111,0.39017,-0.06074,0.91017,-0.12520,
1701193785635611648,7.57111,-1.93953,-1.19391,0.39004,-0.05122,0.91031,-0.12876,
1701193785768956672,7.66864,-1.96341,-1.30141,0.38319,-0.06039,0.91208,-0.13280,
1701193786035645952,7.89160,-2.01470,-1.51258,0.38551,-0.05313,0.91200,-0.12966,
1701193786168989440,8.00675,-2.04187,-1.61815,0.38380,-0.06526,0.91182,-0.13049,
1701193786302332928,8.11991,-2.06755,-1.72630,0.38320,-0.05682,0.91324,-0.12620,
1701193786569019648,8.33605,-2.12405,-1.93787,0.37386,-0.05333,0.91736,-0.12580,
1701193786835705600,8.53300,-2.17945,-2.16158,0.35403,-0.04672,0.92466,-0.13220,
1701193786969047808,8.63664,-2.20858,-2.28637,0.33752,-0.05611,0.93010,-0.13357,
1701193787235730688,8.83809,-2.27362,-2.51779,0.32484,-0.05070,0.93433,-0.13760,
1701193787369071872,8.93706,-2.31137,-2.63186,0.32711,-0.05643,0.93400,-0.13213,
1701193787635754496,9.11709,-2.37545,-2.87773,0.32596,-0.05167,0.93435,-0.13445,
1701193787769095680,9.21433,-2.40643,-2.99692,0.32513,-0.04506,0.93575,-0.12893,
1701193788035785728,9.39298,-2.47155,-3.22132,0.32442,-0.04661,0.93490,-0.13613,
1701193788169135104,9.49123,-2.48869,-3.35922,0.32068,-0.05506,0.93587,-0.13523,
1701193788435833344,9.67281,-2.55782,-3.56839,0.32250,-0.04771,0.93545,-0.13658,
1701193788569182976,9.77281,-2.58723,-3.66788,0.33063,-0.05878,0.93216,-0.13531,
1701193788702533376,9.86066,-2.61542,-3.75836,0.34819,-0.04989,0.92695,-0.13054,
1701193788835883264,9.95184,-2.63895,-3.83637,0.38367,-0.05791,0.91186,-0.13400,
1701193788969227776,10.04666,-2.65679,-3.91158,0.42162,-0.05426,0.89702,-0.12100,
1701193789102567680,10.14895,-2.67916,-3.96923,0.47107,-0.06562,0.87039,-0.12728,
1701193789235907072,10.25317,-2.66864,-4.01576,0.52983,-0.05549,0.83896,-0.11111,
1701193789369246208,10.38970,-2.71154,-4.01790,0.59054,-0.08150,0.79567,-0.10738,
1701193789502585600,11.02775,-2.71679,-3.99011,0.65375,-0.07823,0.74600,-0.09986,
1701193789635924736,10.62595,-2.75279,-4.02611,0.71068,-0.09499,0.69451,-0.05970,
1701193789769263872,10.73317,-2.77354,-4.00368,0.76981,-0.09702,0.62857,-0.05356,
1701193789902602496,10.93716,-2.73084,-4.00860,0.82250,-0.10130,0.55939,-0.01801,
1701193790035942912,11.00636,-2.77459,-3.89231,0.86488,-0.11192,0.48834,-0.03119,
1701193790169282816,11.09792,-2.58434,-3.75708,0.89548,-0.10744,0.43175,-0.01283,
1701193790302622976,11.18657,-2.56454,-3.63395,0.93150,-0.10497,0.34764,-0.02110,
1701193790435962880,11.07044,-2.47893,-3.32695,0.94407,-0.10586,0.31226,0.00401,
1701193790569302784,11.08837,-2.43424,-3.17787,0.96474,-0.11278,0.23783,0.00008,
1701193790702642432,11.12595,-2.39017,-3.07890,0.97471,-0.10397,0.19764,0.00822,
1701193790835981824,11.16667,-2.34989,-2.96456,0.97926,-0.11939,0.16271,0.01783,
1701193790969321984,11.22847,-2.36094,-2.88143,0.98108,-0.12558,0.14713,0.00819,
1701193791102662656,11.27391,-2.36376,-2.81079,0.98053,-0.13275,0.14433,0.01051,
1701193791236003072,11.30942,-2.34166,-2.72352,0.98109,-0.13477,0.13875,-0.00622,
1701193791369344512,11.33953,-2.31063,-2.62021,0.98136,-0.12568,0.14536,-0.00345,
1701193791502684928,11.38086,-2.27810,-2.54417,0.97662,-0.12655,0.17173,-0.02656,
1701193791636025088,11.43008,-2.26713,-2.46783,0.96868,-0.11775,0.21733,-0.02374,
1701193791769365248,11.48317,-2.24438,-2.41630,0.95535,-0.12245,0.26617,-0.03823,
1701193791902705408,11.54094,-2.23756,-2.36811,0.93827,-0.12282,0.32013,-0.04576,
1701193792036050176,11.59549,-2.22218,-2.32074,0.93078,-0.11480,0.34457,-0.04180,
1701193792169394944,11.65274,-2.22310,-2.28420,0.92044,-0.11593,0.37072,-0.04371,
1701193792302740224,11.70915,-2.21277,-2.25106,0.90214,-0.11882,0.41269,-0.04135,
1701193792436084992,11.79030,-2.19293,-2.22975,0.88128,-0.10673,0.45740,-0.05225,
1701193792569429760,11.86914,-2.18905,-2.22327,0.84900,-0.10661,0.51374,-0.06244,
1701193792702775296,11.96514,-2.24461,-2.26462,0.82184,-0.10971,0.55510,-0.06634,
1701193792836120320,11.91352,-2.31783,-2.14270,0.73751,-0.11905,0.66108,-0.06986,
1701193792969465856,11.79043,-2.66303,-2.27744,0.68453,-0.18587,0.70053,-0.07833,
1701193793102811648,12.09076,-2.34082,-2.37957,0.63955,-0.10102,0.75826,-0.07631,
1701193793236157184,12.18310,-2.36332,-2.46277,0.59178,-0.08751,0.79784,-0.07474,
1701193793369502976,12.22194,-2.38174,-2.62090,0.53523,-0.08330,0.83672,-0.08054,
1701193793502848768,12.17948,-2.47688,-2.62681,0.43942,-0.07565,0.89252,-0.06778,
1701193793636194560,12.96730,-2.60042,-3.20315,0.41304,0.07628,0.90750,-0.00484,
1701193793769540608,12.68539,-2.76071,-3.62197,0.44231,-0.06054,0.89482,0.00164,
1701193793902886400,12.68578,-2.55788,-3.62782,0.30876,-0.04411,0.94783,-0.06588,
1701193794169573632,13.22388,-3.43386,-3.37625,0.00651,-0.06224,0.98587,0.15538,
